,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
38086,1087501,test,0,,regions,organic
27075,1045939,control,0,,regions,target_direct
28340,1049701,control,0,,regions,target_direct
13275,1094986,test,0,,regions,target_direct
22900,1095232,test,0,,regions,target_direct
30485,1063507,test,1,12664.0,msk,organic
322,1112806,test,0,,regions,context_brand
6053,1059727,control,1,3686.0,regions,social_media
13058,1012273,control,0,,msk,social_media
39704,1004809,control,0,,msk,target_direct
39620,1010611,control,1,6607.0,msk,context_brand
19096,1102828,test,1,2398.0,regions,target_direct
40054,1093681,test,0,,regions,organic
27420,1088020,test,1,5510.0,regions,organic
38144,1082548,test,1,5378.0,spb,social_media
34074,1035901,control,1,3390.0,regions,target_direct
19982,1103623,test,1,7076.0,regions,target_direct
19077,1069678,test,0,,msk,target_direct
34024,1074289,test,1,13050.0,spb,organic
7388,1077517,test,0,,spb,target_direct
5566,1005052,control,0,,msk,target_direct
21717,1095751,test,0,,regions,target_direct
22112,1006798,control,0,,msk,target_direct
17668,1099927,test,0,,regions,target_direct
2198,1074835,test,0,,spb,organic
6434,1013314,control,1,5872.0,msk,social_media
26425,1062934,test,1,20161.0,msk,organic
29610,1001113,control,0,,msk,organic
23005,1077277,test,1,5384.543994413408,spb,target_direct
2075,1072342,test,0,,msk,social_media
26125,1109335,test,0,,regions,target_direct
25378,1049530,control,0,,regions,target_direct
29555,1100467,test,0,,regions,target_direct
36227,1034389,control,1,2000.0,regions,organic
14320,1024954,control,0,,regions,organic
29133,1002973,control,1,7773.0,msk,organic
20411,1066504,test,0,,msk,target_direct
31337,1038112,control,0,,regions,target_direct
14003,1111108,test,0,,regions,target_direct
9990,1099141,test,0,,regions,target_direct
39450,1059253,control,1,3668.0,regions,social_media
28821,1036918,control,0,,regions,target_direct
37973,1053913,control,0,,regions,context_brand
12728,1106236,test,0,,regions,target_direct
1975,1000471,control,0,,msk,organic
32792,1086166,test,0,,regions,organic
17112,1061980,test,1,2200.0,msk,organic
7717,1010938,control,0,,msk,context_brand
31330,1061179,test,1,7431.0,msk,organic
33434,1008283,control,1,50.0,msk,target_direct
39522,1028212,control,1,4695.0,regions,organic
29519,1044241,control,0,,regions,target_direct
5913,1067509,test,1,250.0,msk,target_direct
15248,1109284,test,0,,regions,target_direct
34382,1006555,control,0,,msk,target_direct
1993,1068397,test,0,,msk,target_direct
10060,1012138,control,0,,msk,social_media
14319,1067944,test,0,,msk,target_direct
28312,1040635,control,0,,regions,target_direct
4589,1027612,control,0,,regions,organic
39350,1035304,control,0,,regions,target_direct
1786,1082680,test,1,5414.0,spb,social_media
32770,1096024,test,0,,regions,target_direct
25653,1085038,test,0,,regions,organic
3788,1024924,control,1,2000.0,regions,organic
22746,1111231,test,0,,regions,target_direct
33486,1054579,control,0,,regions,context_brand
33268,1014421,control,0,,spb,organic
10917,1062919,test,1,2200.0,msk,organic
11785,1118302,test,1,2815.0,regions,social_media
18277,1009195,control,1,11250.0,msk,target_direct
39847,1063645,test,0,,msk,organic
26293,1008934,control,0,,msk,target_direct
699,1009516,control,0,,msk,target_direct
36901,1051144,control,0,,regions,target_direct
31098,1031968,control,1,5245.0,regions,organic
10434,1035469,control,0,,regions,target_direct
38626,1048015,control,0,,regions,target_direct
4444,1059607,control,0,,regions,social_media
33265,1105093,test,1,3971.0,regions,target_direct
26907,1012465,control,0,,msk,social_media
1769,1087831,test,0,,regions,organic
23162,1101067,test,0,,regions,target_direct
37191,1020652,control,1,5222.0,spb,target_direct
29843,1060021,control,0,,regions,social_media
20970,1069057,test,0,,msk,target_direct
25938,1089136,test,1,6411.0,regions,organic
26548,1114204,test,0,,regions,context_brand
6266,1055257,control,0,,regions,context_brand
5102,1043791,control,0,,regions,target_direct
40006,1083949,test,0,,regions,organic
36212,1113811,test,0,,regions,context_brand
34532,1097584,test,0,,regions,target_direct
25588,1050904,control,0,,regions,target_direct
38377,1043833,control,0,,regions,target_direct
36068,1109239,test,0,,regions,target_direct
6221,1041250,control,0,,regions,target_direct
22406,1073560,test,1,400.0,msk,social_media
17063,1118323,test,0,,regions,social_media
36086,1098934,test,0,,regions,target_direct
37887,1050244,control,0,,regions,target_direct
53,1027690,control,1,4286.0,regions,organic
5684,1015303,control,0,,spb,organic
1854,1028761,control,1,2000.0,regions,organic
37831,1010773,control,0,,msk,context_brand
21779,1116286,test,0,,regions,social_media
1691,1095700,test,0,,regions,target_direct
25727,1053370,control,0,,regions,context_brand
2079,1089796,test,0,,regions,organic
10407,1062769,test,1,2200.0,msk,organic
17772,1035721,control,0,,regions,target_direct
10086,1049698,control,0,,regions,target_direct
25256,1061089,test,1,5384.543994413408,msk,organic
9460,1028587,control,0,,regions,organic
9148,1032616,control,1,9324.0,regions,organic
6436,1008082,control,0,,msk,target_direct
6892,1036033,control,0,,regions,target_direct
27222,1012195,control,0,,msk,social_media
14831,1016476,control,0,,spb,organic
36568,1043164,control,0,,regions,target_direct
38979,1085002,test,0,,regions,organic
14294,1032673,control,0,,regions,organic
29691,1061332,test,0,,msk,organic
2685,1101661,test,0,,regions,target_direct
28926,1111924,test,0,,regions,target_direct
10895,1002055,control,0,,msk,organic
12672,1099318,test,0,,regions,target_direct
14232,1095244,test,0,,regions,target_direct
989,1008190,control,0,,msk,target_direct
10990,1009771,control,1,5275.0,msk,target_direct
1359,1024582,control,0,,regions,organic
18147,1067887,test,0,,msk,target_direct
7827,1056934,control,0,,regions,social_media
4944,1074643,test,0,,spb,organic
342,1013998,control,1,7417.0,spb,organic
37413,1017337,control,1,5139.0,spb,target_direct
33490,1071223,test,0,,msk,context_brand
12081,1015735,control,0,,spb,organic
19556,1038724,control,0,,regions,target_direct
37664,1053022,control,1,1600.0,regions,context_brand
15037,1113604,test,1,4039.0,regions,context_brand
3053,1041547,control,1,8104.0,regions,target_direct
12794,1075975,test,1,11996.0,spb,organic
19308,1036546,control,0,,regions,target_direct
30455,1055722,control,0,,regions,context_brand
16381,1086865,test,1,4473.0,regions,organic
33964,1024159,control,1,4961.0,regions,organic
34791,1090213,test,1,2200.0,regions,organic
9668,1107355,test,0,,regions,target_direct
11998,1065886,test,1,6177.0,msk,target_direct
8041,1070884,test,1,7324.0,msk,context_brand
38409,1031320,control,0,,regions,organic
30044,1105318,test,0,,regions,target_direct
22299,1000858,control,1,7540.0,msk,organic
36780,1039522,control,0,,regions,target_direct
36456,1099798,test,0,,regions,target_direct
36072,1118311,test,1,400.0,regions,social_media
16912,1048840,control,1,2264.0,regions,target_direct
8801,1084096,test,0,,regions,organic
38608,1027324,control,0,,regions,organic
12716,1058167,control,0,,regions,social_media
14117,1088590,test,0,,regions,organic
2557,1098355,test,1,8000.0,regions,target_direct
32468,1055245,control,0,,regions,context_brand
13226,1041973,control,0,,regions,target_direct
7344,1059931,control,0,,regions,social_media
8154,1025251,control,0,,regions,organic
29941,1058902,control,0,,regions,social_media
39555,1068028,test,1,250.0,msk,target_direct
19075,1095820,test,1,3734.0,regions,target_direct
9564,1062415,test,0,,msk,organic
14344,1024981,control,0,,regions,organic
21225,1063177,test,0,,msk,organic
19661,1049239,control,0,,regions,target_direct
15259,1047955,control,0,,regions,target_direct
16517,1045393,control,0,,regions,target_direct
39312,1038148,control,0,,regions,target_direct
30372,1000117,control,0,,msk,organic
38333,1050382,control,0,,regions,target_direct
33546,1076833,test,0,,spb,target_direct
15801,1004176,control,0,,msk,target_direct
15358,1061152,test,0,,msk,organic
7846,1000294,control,0,,msk,organic
18927,1104739,test,0,,regions,target_direct
9006,1090264,test,0,,regions,organic
14639,1049911,control,0,,regions,target_direct
29111,1104700,test,0,,regions,target_direct
31150,1089025,test,0,,regions,organic
16937,1015348,control,0,,spb,organic
34700,1070254,test,1,250.0,msk,target_direct
18053,1023001,control,0,,spb,social_media
40004,1052008,control,0,,regions,target_direct
31692,1025584,control,0,,regions,organic
28447,1068634,test,1,6070.0,msk,target_direct
13178,1064044,test,1,8127.0,msk,organic
20083,1000558,control,0,,msk,organic
15821,1056082,control,1,1600.0,regions,context_brand
7987,1091080,test,1,2200.0,regions,organic
29348,1102021,test,0,,regions,target_direct
40182,1034275,control,1,2000.0,regions,organic
16303,1094554,test,0,,regions,organic
19650,1082269,test,0,,spb,context_brand
6397,1118044,test,0,,regions,social_media
17162,1073527,test,1,16420.0,msk,social_media
34004,1116001,test,0,,regions,context_brand
1950,1099735,test,0,,regions,target_direct
8074,1041616,control,0,,regions,target_direct
2269,1087912,test,0,,regions,organic
30341,1025563,control,0,,regions,organic
15971,1073716,test,0,,spb,organic
21057,1103545,test,0,,regions,target_direct
25571,1024681,control,0,,regions,organic
18752,1092985,test,0,,regions,organic
2552,1015804,control,0,,spb,organic
23559,1104094,test,1,3426.0,regions,target_direct
3687,1088971,test,0,,regions,organic
20465,1031926,control,0,,regions,organic
10500,1113202,test,0,,regions,context_brand
23656,1107169,test,0,,regions,target_direct
23797,1087966,test,0,,regions,organic
13631,1024933,control,0,,regions,organic
11038,1102336,test,0,,regions,target_direct
5184,1061269,test,1,2200.0,msk,organic
32647,1111354,test,1,3107.0,regions,target_direct
1648,1063318,test,1,13900.0,msk,organic
6858,1005133,control,1,5090.0,msk,target_direct
7979,1039561,control,0,,regions,target_direct
20740,1017469,control,1,9250.0,spb,target_direct
5374,1043926,control,1,4365.0,regions,target_direct
34721,1059715,control,0,,regions,social_media
32024,1054084,control,0,,regions,context_brand
27090,1062676,test,0,,msk,organic
5784,1099477,test,0,,regions,target_direct
16886,1109467,test,1,250.0,regions,target_direct
23050,1053649,control,0,,regions,context_brand
7650,1098973,test,0,,regions,target_direct
4109,1117447,test,0,,regions,social_media
27340,1090294,test,0,,regions,organic
23716,1042903,control,0,,regions,target_direct
9109,1111963,test,0,,regions,target_direct
14912,1015162,control,1,2000.0,spb,organic
37795,1080658,test,0,,spb,target_direct
7244,1043302,control,0,,regions,target_direct
36244,1055026,control,1,1600.0,regions,context_brand
33185,1096819,test,0,,regions,target_direct
8489,1086307,test,1,2200.0,regions,organic
23457,1005433,control,0,,msk,target_direct
37381,1015384,control,0,,spb,organic
2704,1008121,control,0,,msk,target_direct
16760,1051207,control,0,,regions,target_direct
25875,1008685,control,0,,msk,target_direct
4531,1113208,test,1,8052.0,regions,context_brand
16181,1063042,test,1,7640.0,msk,organic
28969,1025962,control,0,,regions,organic
13797,1103944,test,0,,regions,target_direct
27946,1047652,control,0,,regions,target_direct
22728,1105957,test,0,,regions,target_direct
8280,1115893,test,0,,regions,context_brand
21670,1047733,control,1,3756.0,regions,target_direct
15313,1085902,test,0,,regions,organic
16189,1011664,control,1,1600.0,msk,context_brand
22640,1069741,test,0,,msk,target_direct
29570,1032073,control,1,2000.0,regions,organic
24950,1114120,test,1,5384.543994413408,regions,context_brand
9413,1074277,test,1,6891.0,spb,organic
6453,1057081,control,0,,regions,social_media
16367,1056736,control,0,,regions,social_media
25038,1069420,test,1,5384.543994413408,msk,target_direct
3503,1103578,test,0,,regions,target_direct
17942,1032262,control,0,,regions,organic
33086,1084297,test,0,,regions,organic
20815,1092583,test,0,,regions,organic
39996,1049920,control,0,,regions,target_direct
34187,1037623,control,0,,regions,target_direct
4730,1021807,control,1,1600.0,spb,context_brand
8595,1091380,test,1,2200.0,regions,organic
16362,1003987,control,0,,msk,organic
22625,1044742,control,0,,regions,target_direct
18049,1038991,control,0,,regions,target_direct
39747,1094380,test,1,2200.0,regions,organic
29036,1038241,control,1,2532.0,regions,target_direct
34467,1101505,test,1,9302.0,regions,target_direct
34907,1079014,test,0,,spb,target_direct
17718,1066663,test,0,,msk,target_direct
34583,1013317,control,0,,msk,social_media
7119,1067602,test,0,,msk,target_direct
20476,1101535,test,1,11638.0,regions,target_direct
26206,1100767,test,0,,regions,target_direct
17226,1017811,control,0,,spb,target_direct
27092,1111156,test,0,,regions,target_direct
19344,1046776,control,0,,regions,target_direct
27125,1077112,test,0,,spb,target_direct
30386,1090000,test,0,,regions,organic
14417,1068409,test,0,,msk,target_direct
29083,1049302,control,0,,regions,target_direct
126,1114864,test,0,,regions,context_brand
8974,1103833,test,0,,regions,target_direct
29587,1073113,test,1,5427.0,msk,social_media
32707,1097158,test,1,2659.0,regions,target_direct
7963,1094302,test,0,,regions,organic
19710,1036369,control,0,,regions,target_direct
17094,1017154,control,0,,spb,target_direct
14144,1048012,control,0,,regions,target_direct
2273,1102927,test,0,,regions,target_direct
33521,1059040,control,1,4151.0,regions,social_media
10123,1120171,test,0,,regions,social_media
6768,1091650,test,1,6490.0,regions,organic
16310,1078366,test,1,250.0,spb,target_direct
25939,1114039,test,0,,regions,context_brand
12678,1000702,control,1,7494.0,msk,organic
23632,1054870,control,0,,regions,context_brand
18900,1095616,test,0,,regions,target_direct
26037,1071745,test,0,,msk,context_brand
15625,1051834,control,0,,regions,target_direct
21286,1024915,control,0,,regions,organic
19315,1057054,control,0,,regions,social_media
2899,1077529,test,0,,spb,target_direct
10310,1114825,test,0,,regions,context_brand
6985,1092406,test,0,,regions,organic
22341,1074439,test,1,6817.0,spb,organic
22995,1058194,control,0,,regions,social_media
12720,1016356,control,1,2000.0,spb,organic
11864,1063564,test,1,2200.0,msk,organic
2815,1114699,test,1,9712.0,regions,context_brand
34480,1102423,test,1,250.0,regions,target_direct
32148,1045441,control,0,,regions,target_direct
29593,1073599,test,0,,msk,social_media
29701,1073533,test,1,6088.0,msk,social_media
5838,1081858,test,0,,spb,context_brand
19334,1062985,test,1,2200.0,msk,organic
11258,1110487,test,0,,regions,target_direct
22787,1112680,test,1,1800.0,regions,context_brand
8859,1015720,control,0,,spb,organic
28917,1056127,control,0,,regions,context_brand
30893,1079233,test,0,,spb,target_direct
23219,1091497,test,0,,regions,organic
10629,1113124,test,0,,regions,context_brand
15207,1102108,test,0,,regions,target_direct
34306,1026889,control,0,,regions,organic
20532,1037035,control,0,,regions,target_direct
20548,1026379,control,1,8356.0,regions,organic
30940,1010863,control,0,,msk,context_brand
15950,1098268,test,0,,regions,target_direct
22659,1051993,control,0,,regions,target_direct
8192,1043116,control,0,,regions,target_direct
27454,1028533,control,1,2000.0,regions,organic
11090,1073626,test,1,11552.0,msk,social_media
39561,1110439,test,0,,regions,target_direct
8959,1004740,control,0,,msk,target_direct
3681,1039447,control,0,,regions,target_direct
13116,1022005,control,1,11796.0,spb,context_brand
31595,1106776,test,0,,regions,target_direct
26236,1105366,test,0,,regions,target_direct
377,1046038,control,0,,regions,target_direct
20407,1022788,control,0,,spb,social_media
1291,1079884,test,0,,spb,target_direct
23354,1019767,control,0,,spb,target_direct
7474,1072213,test,1,5679.0,msk,social_media
37207,1079149,test,0,,spb,target_direct
1526,1015033,control,0,,spb,organic
1169,1002715,control,1,7453.0,msk,organic
30974,1101337,test,0,,regions,target_direct
40063,1062430,test,0,,msk,organic
26268,1085338,test,0,,regions,organic
23511,1017781,control,0,,spb,target_direct
8058,1093462,test,0,,regions,organic
13584,1027048,control,0,,regions,organic
11120,1047928,control,0,,regions,target_direct
2598,1111762,test,0,,regions,target_direct
24599,1053652,control,0,,regions,context_brand
14512,1106890,test,0,,regions,target_direct
6605,1008241,control,0,,msk,target_direct
39572,1093465,test,0,,regions,organic
8085,1108345,test,0,,regions,target_direct
17818,1091272,test,1,4523.0,regions,organic
35793,1080355,test,1,5430.0,spb,target_direct
11580,1002277,control,0,,msk,organic
27855,1002604,control,1,13874.0,msk,organic
27988,1027156,control,0,,regions,organic
31031,1034776,control,0,,regions,organic
19424,1090015,test,1,9522.0,regions,organic
29241,1006507,control,1,5167.0,msk,target_direct
21551,1119307,test,0,,regions,social_media
13408,1084438,test,0,,regions,organic
21491,1074265,test,0,,spb,organic
6154,1048711,control,0,,regions,target_direct
20180,1079050,test,0,,spb,target_direct
16944,1072510,test,1,400.0,msk,social_media
11171,1037476,control,0,,regions,target_direct
23851,1053814,control,1,10228.0,regions,context_brand
14002,1032820,control,0,,regions,organic
26958,1047769,control,0,,regions,target_direct
29925,1069978,test,1,250.0,msk,target_direct
30214,1057372,control,1,3583.0,regions,social_media
8907,1118506,test,0,,regions,social_media
11123,1024321,control,0,,regions,organic
12282,1120012,test,0,,regions,social_media
23462,1098040,test,0,,regions,target_direct
34435,1093057,test,0,,regions,organic
31450,1117975,test,1,400.0,regions,social_media
23492,1106749,test,0,,regions,target_direct
19312,1077688,test,0,,spb,target_direct
13800,1087789,test,1,5249.0,regions,organic
33320,1112803,test,1,5296.0,regions,context_brand
28788,1105498,test,0,,regions,target_direct
1215,1008472,control,0,,msk,target_direct
13463,1001128,control,0,,msk,organic
11475,1038883,control,0,,regions,target_direct
3215,1050073,control,0,,regions,target_direct
2708,1039153,control,1,2799.0,regions,target_direct
34158,1008394,control,0,,msk,target_direct
3144,1008811,control,0,,msk,target_direct
17149,1000237,control,1,2000.0,msk,organic
11415,1069621,test,0,,msk,target_direct
3158,1075897,test,0,,spb,organic
25096,1055854,control,0,,regions,context_brand
29012,1087261,test,0,,regions,organic
24738,1017751,control,0,,spb,target_direct
7147,1117135,test,0,,regions,social_media
39954,1032118,control,1,2000.0,regions,organic
35555,1097620,test,1,7280.0,regions,target_direct
38973,1008262,control,0,,msk,target_direct
13848,1052821,control,0,,regions,context_brand
26615,1057942,control,0,,regions,social_media
34605,1015417,control,1,7072.0,spb,organic
24552,1002877,control,1,12896.0,msk,organic
23403,1061275,test,0,,msk,organic
31131,1029841,control,0,,regions,organic
6497,1080892,test,0,,spb,target_direct
17310,1103311,test,0,,regions,target_direct
37197,1019413,control,1,50.0,spb,target_direct
38031,1100770,test,0,,regions,target_direct
19884,1028509,control,0,,regions,organic
30810,1113268,test,0,,regions,context_brand
3656,1044067,control,1,50.0,regions,target_direct
7114,1052269,control,0,,regions,context_brand
33052,1109044,test,0,,regions,target_direct
4071,1018141,control,1,50.0,spb,target_direct
15915,1077133,test,0,,spb,target_direct
7579,1100029,test,0,,regions,target_direct
21644,1054390,control,0,,regions,context_brand
4138,1059088,control,0,,regions,social_media
14507,1061128,test,0,,msk,organic
3783,1033573,control,0,,regions,organic
14859,1053178,control,0,,regions,context_brand
11097,1057711,control,1,200.0,regions,social_media
36509,1070713,test,0,,msk,context_brand
39666,1023079,control,0,,spb,social_media
27159,1002418,control,0,,msk,organic
18795,1096831,test,0,,regions,target_direct
33767,1097779,test,1,4577.0,regions,target_direct
21429,1025311,control,0,,regions,organic
37665,1059928,control,0,,regions,social_media
7190,1039900,control,0,,regions,target_direct
1635,1078909,test,1,250.0,spb,target_direct
22410,1006198,control,0,,msk,target_direct
211,1104475,test,0,,regions,target_direct
17678,1102990,test,1,2807.0,regions,target_direct
8,1113100,test,1,4198.0,regions,context_brand
23614,1075903,test,0,,spb,organic
23136,1000792,control,1,12596.0,msk,organic
6353,1074847,test,1,2200.0,spb,organic
26915,1003156,control,0,,msk,organic
6217,1070314,test,0,,msk,target_direct
27636,1011070,control,1,12016.0,msk,context_brand
20977,1004518,control,1,5754.0,msk,target_direct
37586,1001713,control,0,,msk,organic
9515,1043701,control,1,3542.0,regions,target_direct
27752,1038133,control,1,50.0,regions,target_direct
24173,1016626,control,0,,spb,target_direct
23160,1101844,test,0,,regions,target_direct
33812,1061815,test,0,,msk,organic
1279,1084255,test,1,5544.0,regions,organic
38356,1107637,test,1,2492.0,regions,target_direct
11495,1095109,test,0,,regions,target_direct
10981,1102417,test,0,,regions,target_direct
10212,1117534,test,0,,regions,social_media
25539,1062394,test,1,5384.543994413408,msk,organic
6293,1034596,control,0,,regions,organic
11586,1009939,control,0,,msk,target_direct
102,1111414,test,0,,regions,target_direct
7775,1055440,control,0,,regions,context_brand
19472,1098187,test,0,,regions,target_direct
9387,1091971,test,1,2200.0,regions,organic
9488,1075723,test,1,6774.0,spb,organic
11706,1083226,test,0,,spb,social_media
2233,1016851,control,0,,spb,target_direct
34770,1112095,test,0,,regions,target_direct
6643,1082476,test,0,,spb,social_media
27838,1097179,test,0,,regions,target_direct
27799,1052953,control,0,,regions,context_brand
39042,1098160,test,0,,regions,target_direct
644,1053577,control,0,,regions,context_brand
226,1020754,control,0,,spb,target_direct
37196,1093549,test,1,2200.0,regions,organic
31215,1109293,test,0,,regions,target_direct
749,1023262,control,0,,spb,social_media
26083,1009414,control,0,,msk,target_direct
28582,1095814,test,0,,regions,target_direct
23180,1015789,control,0,,spb,organic
14259,1094149,test,0,,regions,organic
27007,1063018,test,0,,msk,organic
27347,1022323,control,1,6843.0,spb,context_brand
37318,1098844,test,0,,regions,target_direct
31279,1023919,control,1,2000.0,regions,organic
34033,1004905,control,0,,msk,target_direct
26504,1042105,control,0,,regions,target_direct
24041,1063939,test,1,2200.0,msk,organic
31269,1068031,test,1,250.0,msk,target_direct
7921,1107886,test,0,,regions,target_direct
15214,1100839,test,1,250.0,regions,target_direct
28560,1061380,test,1,13366.0,msk,organic
34043,1111441,test,0,,regions,target_direct
20961,1072594,test,0,,msk,social_media
38792,1069813,test,1,5477.0,msk,target_direct
39985,1042999,control,0,,regions,target_direct
6711,1008232,control,1,5493.0,msk,target_direct
6364,1039759,control,0,,regions,target_direct
32926,1085134,test,0,,regions,organic
22429,1062631,test,0,,msk,organic
33625,1045018,control,1,50.0,regions,target_direct
22098,1073005,test,0,,msk,social_media
10183,1023964,control,0,,regions,organic
32438,1107973,test,1,7106.0,regions,target_direct
25617,1098814,test,1,250.0,regions,target_direct
23072,1117519,test,1,5384.543994413408,regions,social_media
24467,1078753,test,1,5474.0,spb,target_direct
14027,1043062,control,0,,regions,target_direct
32749,1036474,control,0,,regions,target_direct
9806,1082704,test,1,400.0,spb,social_media
3832,1108948,test,0,,regions,target_direct
31296,1001452,control,0,,msk,organic
35137,1111888,test,1,16058.0,regions,target_direct
5820,1047304,control,0,,regions,target_direct
2903,1039078,control,0,,regions,target_direct
21826,1105003,test,0,,regions,target_direct
7756,1025914,control,0,,regions,organic
29838,1077595,test,0,,spb,target_direct
22598,1058137,control,1,9162.0,regions,social_media
33871,1053448,control,1,1600.0,regions,context_brand
9767,1003543,control,0,,msk,organic
38771,1030615,control,0,,regions,organic
17247,1074307,test,0,,spb,organic
38650,1040077,control,0,,regions,target_direct
7034,1073434,test,1,400.0,msk,social_media
4940,1007002,control,0,,msk,target_direct
12860,1045291,control,0,,regions,target_direct
37319,1066897,test,0,,msk,target_direct
33026,1079347,test,0,,spb,target_direct
31267,1068388,test,0,,msk,target_direct
4164,1104592,test,0,,regions,target_direct
15127,1106881,test,0,,regions,target_direct
10772,1020244,control,1,50.0,spb,target_direct
29248,1084195,test,0,,regions,organic
27453,1022452,control,0,,spb,social_media
34767,1042726,control,1,4314.0,regions,target_direct
10345,1081558,test,0,,spb,context_brand
36560,1091065,test,1,2200.0,regions,organic
2154,1068475,test,0,,msk,target_direct
28669,1016350,control,1,20444.0,spb,organic
19282,1065418,test,0,,msk,target_direct
39919,1094080,test,1,7452.0,regions,organic
2574,1044385,control,0,,regions,target_direct
13343,1104322,test,1,4266.0,regions,target_direct
35771,1044811,control,0,,regions,target_direct
8246,1111939,test,1,250.0,regions,target_direct
8939,1056469,control,0,,regions,social_media
19132,1090078,test,0,,regions,organic
18942,1040434,control,1,10026.0,regions,target_direct
24771,1042195,control,1,4276.0,regions,target_direct
24747,1116544,test,1,5384.543994413408,regions,social_media
33630,1111603,test,0,,regions,target_direct
36646,1070278,test,1,12026.0,msk,target_direct
681,1021996,control,0,,spb,context_brand
31657,1080535,test,0,,spb,target_direct
14667,1096663,test,0,,regions,target_direct
2491,1076875,test,1,5580.0,spb,target_direct
2658,1057432,control,1,3974.0,regions,social_media
473,1119748,test,0,,regions,social_media
37977,1103032,test,0,,regions,target_direct
20739,1068373,test,0,,msk,target_direct
7737,1035325,control,0,,regions,target_direct
19651,1101763,test,0,,regions,target_direct
26207,1003114,control,0,,msk,organic
14790,1072507,test,0,,msk,social_media
32202,1021543,control,0,,spb,context_brand
16805,1086109,test,1,2200.0,regions,organic
18404,1112926,test,0,,regions,context_brand
37627,1091143,test,0,,regions,organic
36929,1022281,control,0,,spb,context_brand
865,1078708,test,0,,spb,target_direct
13625,1075828,test,0,,spb,organic
9435,1064149,test,0,,msk,organic
14207,1005943,control,0,,msk,target_direct
27357,1010896,control,0,,msk,context_brand
39332,1105033,test,0,,regions,target_direct
28701,1038106,control,0,,regions,target_direct
10238,1011052,control,0,,msk,context_brand
37600,1061773,test,0,,msk,organic
36709,1045225,control,0,,regions,target_direct
34630,1014283,control,0,,spb,organic
28772,1109356,test,0,,regions,target_direct
15750,1112371,test,1,10464.0,regions,context_brand
8682,1022587,control,0,,spb,social_media
31005,1086823,test,0,,regions,organic
37122,1001056,control,0,,msk,organic
37711,1062658,test,0,,msk,organic
7970,1117642,test,0,,regions,social_media
28503,1010104,control,0,,msk,target_direct
30187,1092337,test,0,,regions,organic
33453,1019623,control,1,9106.0,spb,target_direct
21456,1088227,test,0,,regions,organic
19031,1029250,control,0,,regions,organic
13355,1033177,control,0,,regions,organic
14882,1058362,control,0,,regions,social_media
33769,1117573,test,0,,regions,social_media
21076,1075909,test,1,7231.0,spb,organic
21179,1090615,test,0,,regions,organic
23447,1097149,test,0,,regions,target_direct
39141,1068757,test,0,,msk,target_direct
39016,1019341,control,1,5139.0,spb,target_direct
5486,1094377,test,0,,regions,organic
11365,1063711,test,0,,msk,organic
18950,1010233,control,0,,msk,target_direct
29022,1015429,control,1,17582.0,spb,organic
7326,1050391,control,0,,regions,target_direct
5782,1060042,control,0,,regions,social_media
26174,1084705,test,0,,regions,organic
20357,1055389,control,0,,regions,context_brand
2979,1084477,test,0,,regions,organic
16082,1014832,control,1,2000.0,spb,organic
26940,1040254,control,1,4062.0,regions,target_direct
16895,1000084,control,1,12808.0,msk,organic
34851,1117021,test,0,,regions,social_media
29361,1099267,test,0,,regions,target_direct
2635,1116832,test,1,400.0,regions,social_media
17858,1088155,test,0,,regions,organic
20168,1069231,test,1,12086.0,msk,target_direct
28368,1039546,control,0,,regions,target_direct
10128,1065619,test,1,11188.0,msk,target_direct
11941,1091332,test,0,,regions,organic
9432,1103527,test,0,,regions,target_direct
35666,1093603,test,0,,regions,organic
9581,1116730,test,0,,regions,social_media
29127,1102765,test,0,,regions,target_direct
17022,1039279,control,0,,regions,target_direct
3534,1067194,test,1,250.0,msk,target_direct
13271,1010287,control,0,,msk,context_brand
23456,1048303,control,0,,regions,target_direct
5729,1086781,test,0,,regions,organic
11360,1101319,test,0,,regions,target_direct
32955,1094767,test,0,,regions,organic
26213,1013971,control,0,,spb,organic
5206,1014970,control,0,,spb,organic
9007,1005043,control,1,5972.0,msk,target_direct
16970,1094863,test,0,,regions,organic
11246,1017835,control,1,50.0,spb,target_direct
32965,1119151,test,0,,regions,social_media
25332,1038139,control,0,,regions,target_direct
33479,1022038,control,1,6586.0,spb,context_brand
3859,1091482,test,0,,regions,organic
28844,1070659,test,0,,msk,context_brand
2331,1053433,control,1,8800.0,regions,context_brand
26582,1035811,control,0,,regions,target_direct
5302,1116400,test,0,,regions,social_media
1997,1027912,control,1,2000.0,regions,organic
25621,1004728,control,0,,msk,target_direct
951,1098895,test,0,,regions,target_direct
34356,1024879,control,1,2000.0,regions,organic
1449,1010110,control,1,5399.0,msk,target_direct
1562,1065802,test,1,5431.0,msk,target_direct
15819,1079386,test,0,,spb,target_direct
10535,1065373,test,0,,msk,target_direct
12373,1087369,test,0,,regions,organic
11301,1027258,control,0,,regions,organic
24716,1010032,control,0,,msk,target_direct
10182,1104097,test,0,,regions,target_direct
20087,1003921,control,0,,msk,organic
34917,1029424,control,0,,regions,organic
6794,1081981,test,1,20540.0,spb,context_brand
30802,1022818,control,0,,spb,social_media
10416,1051567,control,0,,regions,target_direct
19253,1027708,control,0,,regions,organic
27303,1019128,control,0,,spb,target_direct
2827,1092325,test,0,,regions,organic
